14134,130,2018/07/10 16:00,2,c,32,1
6372,169,2018/07/11 23:00,5,b,150,1
11461,126,2018/07/20 00:00,2,c,24,0
11277,115,2018/09/09 20:00,5,a,200,0
15145,136,2018/08/26 06:00,6,a,360,0
8003,23,2018/10/02 01:00,4,a,600,0
8908,9,2018/09/11 04:00,7,b,577.5,0
18680,117,2018/08/25 22:00,2,c,32,0
10519,24,2018/09/24 17:00,8,b,720,0
23210,39,2018/09/09 08:00,5,c,80,0
10856,110,2018/08/01 09:00,1250,b,187.5,0
4099,10,2018/08/16 23:00,250,c,40,0
13972,168,2018/09/17 08:00,5,b,93.75,0
17855,98,2018/07/07 08:00,1750,b,105,1
22493,11,2018/08/20 15:00,1250,b,300,0
13478,76,2018/07/23 06:00,5,a,200,0
17085,115,2018/09/15 12:00,7,a,280,0
10534,58,2018/09/13 20:00,2,a,60,0
10477,2,2018/08/31 05:00,3,a,480,0
10193,99,2018/08/28 22:00,3,b,22.5,0
13907,121,2018/09/15 18:00,7,a,350,0
18982,98,2018/07/18 03:00,750,c,24,0
2636,159,2018/09/08 14:00,4,a,100,0
24980,116,2018/07/08 02:00,8,b,240,1
4670,113,2018/08/15 12:00,7,c,56,0
17371,93,2018/08/29 03:00,100,a,12,0
19607,53,2018/08/01 04:00,8,a,1120,0
8349,132,2018/09/02 07:00,6,a,240,0
5308,109,2018/09/20 18:00,5,a,200,0
12238,79,2018/09/11 19:00,2,c,16,0
21369,119,2018/09/24 16:00,5,a,300,0
1937,39,2018/08/22 15:00,5,a,200,0
16923,45,2018/07/24 02:00,6,a,360,0
20960,74,2018/08/03 02:00,6,b,180,0
23218,61,2018/09/15 12:00,7,c,112,0
13411,10,2018/07/28 01:00,1750,a,700,0
19713,62,2018/08/22 10:00,3,a,90,0
5009,83,2018/08/19 00:00,3,c,120,0
6174,160,2018/09/07 18:00,4,c,40,0
11389,93,2018/09/23 06:00,800,c,38.4,0
8620,3,2018/08/03 04:00,1,a,80,0
572,91,2018/09/03 04:00,800,b,60,0
23775,134,2018/07/10 10:00,3,b,135,1
4711,170,2018/07/16 02:00,500,c,16,0
9709,162,2018/09/22 14:00,8,a,240,0
4796,83,2018/07/19 22:00,1,c,40,0
906,63,2018/09/18 19:00,7,a,210,0
19974,109,2018/07/26 14:00,4,a,160,0
5206,96,2018/09/30 21:00,300,c,24,0
5725,77,2018/08/18 04:00,4,b,120,0
21792,46,2018/09/26 01:00,1,a,40,0
21851,139,2018/08/06 23:00,2,b,6,0
7218,163,2018/07/25 05:00,1000,c,40,0
1055,171,2018/09/14 06:00,7,c,168,0
1886,152,2018/07/31 20:00,2000,b,720,0
7396,20,2018/08/20 00:00,6,c,360,0
9010,77,2018/09/13 19:00,5,a,200,0
8458,42,2018/09/03 21:00,7,c,196,0
21597,86,2018/08/23 00:00,8,a,240,0
16377,117,2018/08/08 21:00,1,c,16,0
19621,88,2018/07/22 08:00,5,b,112.5,0
6961,74,2018/09/22 21:00,4,c,64,0
7252,133,2018/08/18 23:00,7,a,420,0
1306,85,2018/08/27 07:00,1,b,22.5,0
20456,160,2018/09/19 02:00,2,c,20,0
11204,120,2018/07/20 11:00,7,c,98,0
17233,171,2018/10/02 18:00,4,c,96,0
7426,86,2018/09/03 03:00,1,b,22.5,0
2900,126,2018/09/25 01:00,3,c,36,0
17158,102,2018/08/27 06:00,7,c,112,0
23736,103,2018/09/21 03:00,6,c,72,0
23425,121,2018/08/31 08:00,5,a,250,0
1912,161,2018/07/09 17:00,4,c,48,1
19708,35,2018/09/13 19:00,3,b,135,0
6962,170,2018/09/07 23:00,2000,a,160,0
11984,150,2018/09/19 18:00,2,c,32,0
3192,144,2018/08/14 03:00,6,a,300,0
19162,116,2018/07/21 22:00,2,c,32,0
22949,177,2018/07/17 02:00,8,a,160,0
16630,53,2018/08/23 12:00,2,a,280,0
23080,128,2018/09/15 15:00,500,b,30,0
13725,96,2018/10/04 03:00,300,a,60,0
21886,68,2018/08/27 10:00,4,c,80,0
5629,166,2018/08/14 07:00,4,c,80,0
23550,85,2018/07/14 07:00,7,b,157.5,1
12131,44,2018/09/02 08:00,1,b,45,0
1083,81,2018/10/01 02:00,3,b,90,0
16979,52,2018/08/28 00:00,5,c,360,0
10147,62,2018/07/16 15:00,4,b,90,0
23078,171,2018/09/17 03:00,8,a,480,0
21272,12,2018/07/18 20:00,3,c,60,0
2511,169,2018/08/13 10:00,6,a,240,0
24915,174,2018/09/20 05:00,2,b,90,0
2314,57,2018/08/16 05:00,750,b,135,0
5716,10,2018/08/25 05:00,1750,b,525,0
18239,9,2018/09/03 12:00,1,b,82.5,0
23679,169,2018/07/12 02:00,8,a,320,1
15835,87,2018/08/18 01:00,8,c,80,0
17167,72,2018/08/23 12:00,7,c,126,0
18552,113,2018/07/06 16:00,6,b,90,1
1821,63,2018/07/08 17:00,6,c,72,1
12782,29,2018/07/22 01:00,4,a,400,0
5130,5,2018/08/18 08:00,1,b,105,0
23965,110,2018/08/04 01:00,1250,c,100,0
6707,141,2018/08/21 23:00,1500,a,300,0
24272,78,2018/09/17 01:00,4,a,400,0
9492,27,2018/09/30 15:00,3,c,96,0
15906,24,2018/09/30 03:00,3,a,360,0
17743,174,2018/08/18 07:00,2,c,48,0
6428,171,2018/09/10 23:00,1,c,24,0
22568,89,2018/09/21 23:00,6,b,90,0
13823,51,2018/08/11 11:00,6,b,450,0
6112,29,2018/08/20 22:00,5,b,375,0
17563,14,2018/08/17 18:00,5,a,150,0
17361,177,2018/08/25 01:00,6,b,90,0
23702,180,2018/07/27 00:00,7,a,280,0
5929,66,2018/10/03 17:00,7,c,112,0
19018,108,2018/08/18 17:00,2,a,80,0
12556,118,2018/08/02 04:00,8,a,320,0
9638,77,2018/07/27 07:00,8,a,320,0
2273,155,2018/09/16 03:00,6,b,112.5,0
18159,82,2018/07/23 05:00,2,c,80,0
12637,101,2018/09/18 07:00,7,a,210,0
4835,21,2018/09/27 20:00,1500,a,300,0
3277,61,2018/09/21 04:00,5,b,150,0
12423,82,2018/09/13 13:00,3,b,225,0
11170,173,2018/09/16 14:00,500,b,45,0
5798,157,2018/08/03 21:00,6,c,72,0
21460,123,2018/08/03 02:00,5,b,150,0
13942,84,2018/07/16 05:00,2,a,60,0
16839,39,2018/10/02 03:00,4,c,64,0
6057,40,2018/09/09 23:00,8,b,420,0
18552,164,2018/08/02 20:00,5,b,93.75,0
2888,109,2018/09/15 07:00,1,b,30,0
10417,157,2018/09/24 08:00,1,b,22.5,0
11251,123,2018/09/12 14:00,8,b,240,0
15839,92,2018/07/11 08:00,1500,b,90,1
16256,63,2018/07/27 13:00,4,a,120,0
10864,36,2018/09/06 22:00,4,c,80,0
13681,98,2018/08/29 00:00,750,b,45,0
21714,14,2018/08/19 08:00,2,b,45,0
9945,166,2018/10/02 13:00,1,c,20,0
7580,86,2018/09/29 07:00,8,b,180,0
24975,53,2018/08/28 19:00,6,a,840,0
3907,57,2018/09/09 20:00,1750,b,315,0
2025,176,2018/07/10 08:00,2000,a,320,1
3330,154,2018/07/07 10:00,2,a,60,1
17888,112,2018/07/29 01:00,750,c,72,0
16841,134,2018/07/28 23:00,7,c,168,0
4560,4,2018/09/24 18:00,2,b,285,0
5818,80,2018/08/24 21:00,4,a,160,0
8813,112,2018/08/16 20:00,1500,c,144,0
11596,70,2018/09/25 00:00,8,b,420,0
1214,123,2018/09/19 08:00,7,b,210,0
12576,76,2018/07/19 21:00,6,b,180,0
17860,110,2018/08/23 21:00,500,a,100,0
15949,75,2018/09/15 21:00,1,b,37.5,0
14166,29,2018/07/15 17:00,1,c,40,1
20391,111,2018/09/12 08:00,250,b,22.5,0
23321,84,2018/08/09 06:00,1,a,30,0
4562,110,2018/07/11 19:00,1250,a,250,1
22776,174,2018/08/27 20:00,1,b,45,0
16979,94,2018/09/07 23:00,400,b,30,0
11211,161,2018/08/27 22:00,3,c,36,0
13831,51,2018/09/24 20:00,7,c,280,0
10323,21,2018/08/27 22:00,1000,b,150,0
15653,151,2018/09/10 20:00,8,b,600,0
9784,17,2018/07/17 23:00,8,c,192,0
18501,161,2018/09/10 11:00,8,c,96,0
14496,155,2018/08/21 20:00,3,b,56.25,0
14818,74,2018/08/04 13:00,2,b,60,0
11973,52,2018/09/12 04:00,6,c,432,0
4731,69,2018/10/03 07:00,5,a,250,0
4908,15,2018/07/18 13:00,7,a,280,0
4480,178,2018/08/16 14:00,5,a,200,0
4445,90,2018/10/02 09:00,4,c,32,0
24239,144,2018/08/29 17:00,2,b,75,0
18501,79,2018/09/14 21:00,3,a,60,0
21079,35,2018/10/03 15:00,7,a,420,0
8058,44,2018/08/29 02:00,3,c,72,0
21635,92,2018/07/19 14:00,1500,b,90,0
2875,53,2018/08/06 00:00,8,a,1120,0
15003,154,2018/07/09 21:00,7,c,84,1
1031,113,2018/09/03 18:00,1,a,20,0
5492,97,2018/08/04 10:00,500,a,40,0
19225,122,2018/07/19 03:00,7,b,210,0
24337,94,2018/08/14 01:00,600,b,45,0
15376,98,2018/08/21 07:00,250,a,20,0
24830,19,2018/08/08 00:00,8,a,280,0
18443,62,2018/07/10 00:00,4,a,120,1
19820,83,2018/07/26 18:00,8,a,800,0
6064,174,2018/07/31 16:00,3,a,180,0
17031,94,2018/09/14 13:00,200,a,20,0
7028,159,2018/08/21 06:00,6,c,60,0
3105,168,2018/08/08 08:00,8,c,80,0
1950,136,2018/09/14 03:00,5,c,120,0
22669,174,2018/09/30 23:00,2,b,90,0
15461,65,2018/10/01 01:00,1250,a,100,0
8326,26,2018/08/24 16:00,1,b,210,0
8505,36,2018/07/19 14:00,3,b,112.5,0
16476,162,2018/08/01 05:00,1,c,12,0
13617,102,2018/07/17 02:00,6,c,96,0
9239,7,2018/08/21 23:00,5,c,200,0
22855,137,2018/07/14 05:00,6,b,270,1
18761,76,2018/09/11 05:00,6,a,240,0
22025,118,2018/08/30 11:00,4,b,120,0
2546,174,2018/08/02 07:00,7,a,420,0
8793,83,2018/09/05 15:00,5,b,375,0
10604,71,2018/09/15 13:00,7,c,112,0
812,108,2018/07/31 10:00,2,b,60,0
21124,178,2018/07/21 06:00,6,c,96,0
16572,59,2018/07/12 01:00,3,a,120,1
14538,146,2018/10/03 05:00,2,c,48,0
15628,155,2018/07/24 09:00,6,c,60,0
7393,135,2018/09/17 08:00,500,b,60,0
8276,102,2018/09/27 23:00,3,c,48,0
16775,167,2018/09/28 11:00,8,c,128,0
8881,82,2018/07/29 02:00,8,a,800,0
20733,87,2018/08/11 17:00,1,c,10,0
6015,33,2018/09/13 14:00,6,a,600,0
2368,14,2018/07/21 19:00,2,b,45,0
10067,69,2018/08/24 06:00,5,c,100,0
969,62,2018/08/14 14:00,7,c,84,0
16043,26,2018/07/11 17:00,2,c,224,1
17217,71,2018/08/26 23:00,1,b,30,0
1688,72,2018/09/21 22:00,7,b,236.25,0
9840,139,2018/09/21 12:00,7,c,11.2,0
1000,112,2018/08/11 14:00,2000,a,480,0
7764,20,2018/07/19 18:00,4,c,240,0
24068,29,2018/08/07 08:00,4,a,400,0
17908,180,2018/07/17 05:00,6,c,96,0
13524,143,2018/09/12 01:00,3,a,180,0
21566,17,2018/08/17 16:00,8,b,360,0
8093,82,2018/07/28 14:00,1,a,100,0
10675,54,2018/08/18 23:00,2,b,150,0
3444,153,2018/09/24 10:00,4,a,240,0
20510,107,2018/08/18 22:00,4,b,120,0
10573,44,2018/10/01 15:00,5,a,300,0
16099,157,2018/09/30 08:00,1,a,30,0
13362,17,2018/08/18 16:00,3,c,72,0
18354,106,2018/09/05 03:00,6,c,48,0
16729,177,2018/08/31 03:00,5,b,75,0
2281,84,2018/08/01 12:00,7,c,84,0
8408,149,2018/09/24 18:00,3,b,112.5,0
4531,104,2018/09/09 03:00,2,c,8,0
3217,2,2018/08/18 04:00,6,c,384,0
10667,98,2018/09/23 12:00,750,c,24,0
7156,22,2018/08/23 12:00,6,b,1125,0
13711,7,2018/07/17 07:00,4,c,160,0
17428,101,2018/08/13 10:00,1,c,12,0
7450,112,2018/09/09 16:00,1500,a,360,0
19782,50,2018/09/12 23:00,7,b,210,0
5073,145,2018/08/07 05:00,5,a,200,0
21235,57,2018/07/12 06:00,1500,a,360,1
4059,103,2018/09/26 17:00,8,b,180,0
20458,161,2018/09/11 20:00,7,a,210,0
16750,85,2018/08/12 16:00,5,c,60,0
10164,148,2018/07/24 00:00,7,b,105,0
12288,110,2018/07/31 11:00,500,c,40,0
24123,126,2018/08/04 11:00,6,c,72,0
17987,83,2018/10/04 01:00,8,a,800,0
21484,164,2018/07/16 17:00,1,b,18.75,0
3765,175,2018/08/03 06:00,7,b,262.5,0
23917,110,2018/07/07 08:00,250,c,20,1
5970,56,2018/07/28 10:00,4,b,300,0
23742,126,2018/09/26 00:00,2,c,24,0
21857,146,2018/08/29 06:00,7,a,420,0
19237,152,2018/08/31 14:00,500,a,240,0
15228,27,2018/07/23 05:00,7,b,420,0
2281,161,2018/08/24 05:00,5,a,150,0
17761,153,2018/09/24 10:00,4,b,180,0
1872,147,2018/08/16 11:00,750,b,45,0
11621,42,2018/09/18 12:00,3,c,84,0
13512,87,2018/09/14 03:00,6,a,150,0
11075,131,2018/10/01 19:00,7,b,262.5,0
11641,123,2018/08/04 10:00,3,b,90,0
2855,66,2018/07/16 10:00,8,c,128,0
22720,9,2018/09/12 23:00,3,a,330,0
16193,133,2018/07/14 03:00,7,a,420,1
1571,65,2018/07/13 23:00,750,a,60,1
2534,125,2018/07/11 12:00,7,a,210,1
19991,18,2018/09/15 22:00,7,c,98,0
19568,135,2018/09/28 17:00,500,a,80,0
5214,2,2018/09/15 22:00,8,c,512,0
7787,4,2018/08/24 22:00,5,a,950,0
1975,167,2018/08/22 06:00,5,a,200,0
4831,67,2018/08/18 20:00,8,b,210,0
23936,7,2018/09/22 20:00,6,c,240,0
18844,131,2018/09/15 23:00,1,b,37.5,0
1021,16,2018/08/21 19:00,2000,b,180,0
362,147,2018/07/18 03:00,500,c,16,0
1722,5,2018/07/28 07:00,6,b,630,0
2625,127,2018/07/31 21:00,3,a,120,0
13006,53,2018/07/25 09:00,3,a,420,0
2003,72,2018/09/03 17:00,2,a,90,0
12267,179,2018/09/23 17:00,4,a,200,0
9813,63,2018/07/30 16:00,7,c,84,0
7185,147,2018/09/26 23:00,500,c,16,0
10987,171,2018/08/18 09:00,7,c,168,0
22340,33,2018/10/01 20:00,6,a,600,0
22516,17,2018/09/04 18:00,4,a,240,0
8076,164,2018/07/10 01:00,2,b,37.5,1
2147,21,2018/07/28 00:00,1500,b,225,0
6580,18,2018/09/15 14:00,8,b,210,0
22804,94,2018/08/15 14:00,600,a,60,0
18143,41,2018/08/25 22:00,6,b,180,0
19169,22,2018/07/30 15:00,5,a,1250,0
16673,54,2018/08/31 22:00,2,a,200,0
15606,27,2018/09/23 18:00,6,a,480,0
24838,84,2018/08/15 19:00,4,c,48,0
10706,113,2018/08/22 21:00,8,a,160,0
476,31,2018/10/03 21:00,7,c,504,0
6962,154,2018/09/16 04:00,6,a,180,0
6760,17,2018/07/21 21:00,4,b,180,0
15692,139,2018/07/15 01:00,8,c,12.8,1
10779,150,2018/09/17 06:00,6,a,240,0
22478,66,2018/07/07 02:00,1,c,16,1
16105,105,2018/09/24 17:00,7,b,210,0
24486,72,2018/09/09 02:00,2,c,36,0
13434,76,2018/09/30 23:00,1,b,30,0
18315,34,2018/07/17 11:00,2,c,64,0
16475,64,2018/08/23 07:00,4,c,96,0
21170,72,2018/09/19 20:00,4,b,135,0
11339,52,2018/08/01 01:00,2,c,144,0
11537,58,2018/09/06 10:00,4,c,48,0
22607,39,2018/09/02 18:00,1,c,16,0
13827,153,2018/09/29 12:00,8,a,480,0
13834,56,2018/07/22 04:00,6,b,450,0
1838,112,2018/08/20 02:00,1250,b,225,0
1495,95,2018/07/14 01:00,800,a,80,1
22165,155,2018/07/17 23:00,8,b,150,0
3027,56,2018/07/18 18:00,8,c,320,0
17465,12,2018/08/18 18:00,7,c,140,0
15797,10,2018/07/22 02:00,1750,a,700,0
24347,148,2018/08/17 16:00,2,b,30,0
13473,82,2018/09/25 03:00,8,b,600,0
13122,176,2018/08/17 22:00,2000,a,320,0
5504,7,2018/09/06 11:00,6,a,600,0
21881,137,2018/09/02 13:00,5,a,300,0
15895,26,2018/07/31 05:00,7,c,784,0
14233,38,2018/07/30 19:00,8,b,360,0
12425,17,2018/09/16 16:00,6,a,360,0
9002,69,2018/09/10 04:00,6,c,120,0
13802,43,2018/07/25 09:00,5,b,300,0
17071,12,2018/09/15 19:00,4,b,150,0
7913,173,2018/08/02 11:00,1250,a,150,0
3750,122,2018/07/21 15:00,1,a,40,0
8718,33,2018/09/21 16:00,8,c,320,0
22738,50,2018/09/05 13:00,1,b,30,0
19389,105,2018/09/24 22:00,2,c,32,0
4707,64,2018/09/09 20:00,6,b,270,0
4111,120,2018/09/13 10:00,2,c,28,0
14334,66,2018/09/24 17:00,8,c,128,0
18449,173,2018/08/21 04:00,2000,c,96,0
17879,133,2018/08/03 03:00,2,b,90,0
3743,58,2018/07/23 17:00,5,b,112.5,0
23775,22,2018/09/22 20:00,7,b,1312.5,0
8072,155,2018/08/02 01:00,2,a,50,0
12024,152,2018/09/27 03:00,500,b,180,0
3530,70,2018/09/20 06:00,7,b,367.5,0
9022,13,2018/08/28 06:00,6,b,270,0
21207,132,2018/08/25 04:00,8,b,240,0
2672,44,2018/09/13 21:00,3,a,180,0
9716,58,2018/07/15 21:00,2,b,45,1
6359,146,2018/09/04 22:00,5,c,120,0
9853,59,2018/08/13 23:00,6,c,96,0
20075,58,2018/09/09 16:00,1,a,30,0
9222,74,2018/09/22 02:00,8,a,320,0
16825,87,2018/08/28 17:00,4,c,40,0
14424,155,2018/09/20 06:00,4,c,40,0
23946,160,2018/08/26 19:00,7,a,175,0
1147,176,2018/08/11 22:00,1500,b,180,0
23325,94,2018/07/26 18:00,700,c,28,0
6583,109,2018/07/12 08:00,4,c,64,1
20425,163,2018/08/05 12:00,250,b,18.75,0
12484,71,2018/09/21 15:00,4,a,160,0
20442,147,2018/08/08 02:00,2000,c,64,0
11651,172,2018/07/20 03:00,3,b,112.5,0
16478,166,2018/08/16 01:00,1,a,50,0
13798,36,2018/09/15 09:00,6,b,225,0
23819,145,2018/08/16 11:00,6,a,240,0
6009,15,2018/09/30 01:00,6,c,96,0
4882,24,2018/10/02 07:00,2,c,96,0
3570,133,2018/09/15 12:00,2,b,90,0
17954,92,2018/07/21 18:00,1500,b,90,0
7829,154,2018/09/15 11:00,2,a,60,0
5966,151,2018/09/14 13:00,8,a,800,0
13540,97,2018/09/17 21:00,1500,a,120,0
7499,58,2018/09/03 08:00,3,a,90,0
4973,49,2018/07/25 07:00,8,a,480,0
10853,90,2018/09/25 09:00,3,a,60,0
13725,113,2018/09/26 22:00,7,b,105,0
13667,32,2018/08/29 14:00,8,a,480,0
2318,170,2018/08/28 18:00,750,b,45,0
5070,153,2018/10/01 04:00,8,c,192,0
13863,61,2018/09/24 12:00,2,c,32,0
24144,99,2018/07/22 04:00,3,a,30,0
22520,137,2018/08/06 02:00,7,b,315,0
3544,174,2018/09/23 09:00,3,a,180,0
16937,36,2018/09/22 02:00,6,a,300,0
15905,32,2018/07/12 04:00,8,b,360,1
20926,180,2018/08/02 16:00,3,a,120,0
10013,46,2018/08/09 15:00,7,a,280,0
10356,12,2018/07/22 08:00,8,a,400,0
20597,44,2018/07/11 02:00,7,a,420,1
11476,128,2018/08/20 14:00,1250,b,75,0
6415,47,2018/10/02 09:00,6,b,315,0
10890,62,2018/09/14 01:00,7,a,210,0
11582,108,2018/08/19 04:00,2,b,60,0
4118,139,2018/08/29 15:00,8,c,12.8,0
5913,124,2018/07/24 16:00,7,b,210,0
15752,180,2018/09/24 15:00,6,a,240,0
1558,29,2018/08/31 14:00,8,b,600,0
15573,72,2018/09/16 17:00,2,b,67.5,0
5804,86,2018/08/06 13:00,5,b,112.5,0
379,111,2018/07/17 03:00,1750,b,157.5,0
23128,75,2018/08/12 13:00,4,c,80,0
5801,166,2018/09/16 11:00,7,b,262.5,0
9561,90,2018/09/17 02:00,2,b,30,0
23109,82,2018/09/17 04:00,6,c,240,0
16540,64,2018/08/19 13:00,3,a,180,0
13045,66,2018/09/21 01:00,4,c,64,0
14262,77,2018/08/04 01:00,8,c,128,0
9903,86,2018/09/03 00:00,2,b,45,0
18063,164,2018/09/24 06:00,7,b,131.25,0
10627,147,2018/08/15 06:00,250,b,15,0
9925,60,2018/07/12 07:00,750,a,60,1
20082,172,2018/09/24 19:00,6,b,225,0
6123,155,2018/08/26 20:00,7,a,175,0
3651,9,2018/08/20 15:00,5,b,412.5,0
9243,112,2018/09/25 15:00,250,a,60,0
13191,100,2018/09/19 22:00,500,b,60,0
13027,108,2018/09/16 06:00,3,a,120,0
5995,36,2018/09/09 23:00,6,a,300,0
19258,92,2018/07/07 08:00,1500,b,90,1
20999,69,2018/07/29 17:00,6,b,225,0
22775,47,2018/07/25 22:00,5,b,262.5,0
21549,70,2018/07/14 05:00,6,c,168,1
8555,98,2018/07/31 13:00,500,c,16,0
17569,60,2018/09/30 15:00,1500,a,120,0
16610,126,2018/08/08 14:00,8,b,180,0
22607,116,2018/09/22 03:00,7,b,210,0
13378,152,2018/08/03 13:00,500,b,180,0
23006,108,2018/08/08 13:00,5,a,200,0
7168,157,2018/08/31 11:00,2,b,45,0
4524,176,2018/08/28 14:00,1250,a,200,0
15786,54,2018/09/07 18:00,6,a,600,0
11906,143,2018/07/11 14:00,7,c,168,1
19665,160,2018/09/27 10:00,5,b,93.75,0
11928,45,2018/08/30 02:00,2,a,120,0
20438,71,2018/10/01 00:00,3,a,120,0
10758,118,2018/08/12 10:00,6,a,240,0
5337,53,2018/07/09 18:00,1,c,56,1
15808,146,2018/08/30 06:00,5,a,300,0
8534,179,2018/08/06 20:00,1,c,20,0
18434,80,2018/08/12 04:00,3,b,90,0
13669,14,2018/09/28 00:00,6,a,180,0
19585,119,2018/09/27 04:00,1,a,60,0
2803,101,2018/07/23 20:00,2,a,60,0
8582,72,2018/08/21 02:00,6,c,108,0
13735,110,2018/08/01 08:00,1500,c,120,0
2727,74,2018/07/25 05:00,1,a,40,0
6632,24,2018/07/11 05:00,1,c,48,1
23330,58,2018/08/18 23:00,4,c,48,0
10344,10,2018/07/11 16:00,1000,a,400,1
